business_id,review,star
e13SEvJud_vgeDR_doL4sQ,could give zero would horrible food service around also slow time first told could seated manager stepped seated took minutes get chips salsa finally brought chips salsa ready order never received drinks food brought ask drinks sitting bar ordered steak burritos brought shredded beef good burrito cold,1
r8hF3kwnZzxTo1IYNcI6rg,jose renee kind food absolutely delicious tried jalapeño wrapped bacon amazing great time great food,5
kOkoz7_VLyqyN5UPselqoQ,visited red line grill half dozen times service always excellent food outstanding overall atmosphere excellent,5
l_GV0hgEoTUf70uJVT0_hg,would given five stars food beyond good drawback noise level inside hot sit outside shade split eggs benedict cinnamon biscuit strawberry capote great taste flavor big fan breakfast potatoes great wife want iced tea flavored like really well paid parking street let part town scare away great breakfast,4
1qwkbN3wu3AGDxMTXVz2gA,first time place amazing full fun also server dakota provided us outstanding service definitely back,5
mBOIef7a4hONEbSi_ai8Bw,small portion sizes meat cooked well slow service waiter reeked alcohol menu changes every week btw,2
s2B_ZeSGTlQ3qbm0dOY5rg,po boys overflowing shrimp burgers huge ordered double want expect big fries fantastic custard shakes available dessert service great parents really liked,5
4X0KWUPcD2EkHN83aa4cXg,skeptical saw sign advertised breakfast weekdays gave try breakfast came eggs sausage bacon hash browns wait dennys strip much nicer atmosphere definitely try town weekday,4
RtUvSWO_UZ8V3Wpj0n077w,fun place spent hours eating drinking talking laughing fried foods science fried cheese fried chicken must sashimi dishes equally good mega pints great value however feeling adventurous guu extensive selection sake,5
EAwh1OmG6t6p3nRaZOW_AA,great time micro brews karaoke blast hole wall would way,4
gvTPEOdT-mdJbsmyZ4YVdQ,love steak shake one closest work shame absolute worst steak shake world multiple bad experiences point stopped going one altogether got order wrong every time went like special orders normal things menu one time went drive ordered got stuck line minutes ca pull line screw order regularly go penn station next door favor go instead,1
GdZ-Ryn9QzqV4glodYF6Jg,rays classic college town restaurant bar food great atmosphere laid back makes effort respectable one dumpy let get drunk places go kent recommend one place eat kent rays unique everyone feel comfortable,5
2S3WsczyCAUp9KCcVmJfRA,great place go beer good food overall great time almost biweekly status never let us,5
quBpp-CIt-XWF_4rIsM_jQ,service great tri tip nachos outstanding old world ipa pretty good,4
yYyAdIxKBvFbUa19Kymq_Q,nice italian restaurant south side known live bluesy jazz bands going dinner recommend showing early band starts upper level main entrance level upstairs great large group intimate dinner two downstairs area includes bar relaxed atmosphere typical italian food nothing fancy outrageous nothing memorable either food good disappoint expect find anything world yelp coming san francisco upsetting enter restaurant still permits smoking usually avoid facility permits lighting smoking upsets taste food aggravates sinuses makes clothes stink,3
aY8xiGLpTjIkz6FAJbCy7A,would never gone vegetarian name sound like place boy wrong pleasant surprise large group plenty room relax atmosphere comfortable problems talking table vegetarian menu fantastic many great things try honestly say never eat restaurant serves seitan gyros excited many choices adding list go places ps check groupon,4
00pYR20Rbt8c1r86UNlBJg,great little cafe terrible location hope best businesses try resurrect area hope sticks cafe cute comfortable small bar area seats back patio great happen pooch want stop late dinner presented dinner menu choices day everything menu sounded good snooty food kind food dinner salad preceded meal mixed greens raspberry vinaigrette shaved parmesan bad much bad entree ordered portabella mushroom stuffed corn risotto surrounded red beet cabbage slaw sounds amazing right bland could fabulous meal definitely lacking something mom ordered black bean zucchini burrito looked beautiful taste lacking give effort cafe great menu presentation awesome food needs flavor need places like area really hope stick around,2
NoF90rswXBHESSyDaWeKKA,foodie like snobby pizza finally found snobby pizza pittsburgh definitely back,5
9tp082Mk5-Ux3x3YYjlyKg,wow impressed houlihan remember definitely changed better starter menu great selection ordered bruschettas came goat cheese olives skeptical goat cheese oh goodness yum forgot second san francisco key lime pie martini necessary completely new menu asian dishes fish meat huge wide variety think houlihan used think typical chain american restaurant nothing fried food burgers anymore check worth revisiting,4
DFeEJf8h04q3KwRVWUsoMQ,think chuck cheese adults skee ball video games pool tables clean environment good fun unfortunately went bite eat impossible find anything good healthy menu ended settling spinach dip sadly topped dip horrible orange shredded cheese appeared popped microwave seconds blahhhh trying get something healthy ordered apple pecan salad swear dressing came right grocery store bottle could barely eat salad sweet mom ordered steak roll friedness steak like hamburger fried cheese stuffed breading fried yowzer artery clogger sure like atmosphere like bar area perhaps next time stop drinks instead,2
ejaUQ1hYo7Q7xCL1HdPINw,beer drinker ca comment beer great conversational location located church really neat place take someone town never anything brick oven pizzas excellent combinations available also love hot gouda cheese dip pita bread appetizer,4
r3PPgxuhSh2rwxPqJ2waDQ,italian home cooking best cozy little establishment nestled hillcrest shopping center upon entering restaurant cute little cafe area welcomes boasting homemade italian cookies candies display counter beyond cafe area dining area great fountain center room loved fountain byob friendly attentive staff ordered yummy bruschettas start following bowl wedding soup delicious really stopped soup alot food already entree shrimp scampi requested angel hair pasta able finish large portions brought home little bit everything husband ordered stuffed eggplant say one best items menu stuffed cheese spinach room dessert,4
6nKR80xEGHYf2UxAe_Cu_g,heard great things food months friend finally stopped today let say disappointed something must going today noticed manager visiting two tables apologizing something handed one patron couple gift cards turn around see rectified patrons situation friend ordered cuban used live florida know cuban sandwiches know everyone modification ok simply bland bland friend reached conclusion pickle chip slight pickle taste consider foodie yes little critical could even taste hardwood smoked flavor also typically pork heavily salted slight trace taste say pork juicy cooked perfectly seasoned conclusion would try case bad day one chance hopefully next experience match everyone spoken expressed,2
